110.077283353462	34.52493859069908
110.0773477264786	34.52395300638487
110.07717070068362	34.52310884193752
110.07787880386356	34.52252985509293
110.07778224433902	34.52158402059793
110.07721361602786	34.52088126745344
110.07727262462619	34.52016524871816
110.07656452144626	34.51932104588388
110.075797409668	34.51881717205243
110.0758886047745	34.518043675591706
110.07627484287265	34.517261331866095
110.07679519142154	34.517177351029524
110.07686492885593	34.51666020401237
110.07600662197116	34.51645246028983
110.07552918876651	34.51560379970232
110.07545676912311	34.514841323833515
110.0752931543732	34.514151774430786
110.07537630285266	34.51355504438014
110.07519391263965	34.513148381452744
110.07504639114383	34.51287432488214
110.0746816107178	34.51266657171994
110.07464137758258	34.512034468487684
110.07450726713184	34.51154602179675
110.07425245727542	34.510973585153074
110.07370528663638	34.510582381015006
110.07397350753787	34.50969829710196
110.0749337383652	34.50955021212965
110.07526633228305	34.50903964849048
110.0759958931351	34.508672748012984
110.07601198638919	34.50831689721178
110.07558283294681	34.50773780756649
110.07542726482394	34.50741510701062
110.07574912990573	34.506922212653905
110.07573840106967	34.506471311227635
110.07589933361056	34.50583253003165
110.07537362064365	34.50454279598242
110.0752395101929	34.503574653454784
110.0753843494797	34.503247515995135
110.07533606971744	34.50251808325231
110.07565793479922	34.50184611531962
110.07566866363528	34.50117856286509
110.07603880847934	34.50096635964063
110.07577595199588	34.500086594677214
110.07560965503696	34.49948092194471
110.07575985874179	34.498791245445865
110.0758698293114	34.49782745719188
110.07566061700824	34.49679734091416
110.07537093843463	34.496452492278046
110.07539239610675	34.49586889902934
110.07563379491809	34.495329513757966
110.07568743909839	34.49454695679217
110.07583764280322	34.493543327786874
110.07562843050006	34.49254410805451
110.07596102441791	34.491372441347735
110.07649210180286	34.490930298689584
110.0767335006142	34.490072535247734
110.07598248209003	34.491257484482574
110.07732358659747	34.48917939074364
110.07790830816272	34.489670179255434
110.07801023210529	34.49042404246986
110.07769909585956	34.4910187274114
110.07746306146625	34.49115137031451
110.07716265405658	34.49129285584519
110.0777420112038	34.49154929775766
110.0778332063103	34.492968556841205
110.07801559652331	34.493782077636126
110.07821944440845	34.49425073275184
110.07858422483447	34.494648645406016
110.07870224203113	34.494993501502826
110.07886317457202	34.49592195313572
110.07982876981738	34.496028061235634
110.07978585447314	34.49664702245959
110.07964637960437	34.497080292582375
110.07919576848987	34.49753124480869
110.07920649732593	34.49812366853631
110.08011844839099	34.498353563177474
110.08063343252185	34.498733772154345
110.08119133199695	34.498813350557995
110.08182433332446	34.498636509558054
110.08164194311145	34.49815903698429
110.08250024999622	34.497840720415915
110.08446362699512	34.49759314002256
110.08375015939716	34.4973455588945
110.08441534723285	34.49693881687285
110.08459773744586	34.496806183175835
110.08391109193805	34.49648786144236
110.08349266733173	34.496134169201966
110.08346048082355	34.495718578902306
110.0834712096596	34.49509076835129
110.08303132738116	34.49474591265691
110.08234468187335	34.49443642556307
110.08209791864398	34.49388818846267
110.08175459589008	34.49294202885951
110.08164730752948	34.49166867562505
110.08164730752948	34.49052794684122
110.08202281679156	34.48984703927796
110.0827845641518	34.48891852000493
110.08322444643024	34.48866207000296
110.08351412500384	34.48799883358233
110.08371797288898	34.4867254048702
110.0832888194466	34.48608868322309
110.08324590410236	34.485407739416345
110.08331027711871	34.484771007710535
110.08309570039752	34.48442610934069
110.08299914087299	34.48390433730119
110.08294549669269	34.48363902823282
110.08292403902057	34.483462155051726
110.0826048561478	34.48339803843216
110.08241173709872	34.483247695817845
110.0823902794266	34.482982384660865
110.08241173709872	34.48277897886909
110.08275505985263	34.48270822891242
110.08343097652438	34.48212453947878
110.08348462070468	34.48185038091092
110.0836670109177	34.481549689832754
110.08380648578647	34.48246060359142
110.08407470668796	34.48289394742183
110.08438584293368	34.48300007209844
110.0850188442612	34.4833096016339
110.08548018421176	34.48368103556035
110.08565184558871	34.48419396540649
110.08561965908054	34.48483070151725
110.08549091304782	34.485343624293925
110.0859737106705	34.48554702383204
110.08701440776828	34.485891917567486
